commodity,signal,confidence,timestamp
amritsar(pb),price falling,0.15,2008-06-01
amritsar(pb),demand rising,0.42,2008-07-01
amritsar(pb),demand rising,0.37,2008-08-01
amritsar(pb),high volatility,0.02,2008-09-01
amritsar(pb),high volatility,0.03,2008-10-01
amritsar(pb),demand rising,0.26,2008-11-01
amritsar(pb),demand rising,0.16,2008-12-01
amritsar(pb),demand rising,0.11,2009-01-01
amritsar(pb),price falling,0.12,2009-02-01
amritsar(pb),price falling,0.13,2009-03-01
amritsar(pb),price falling,0.25,2009-04-01
amritsar(pb),price falling,0.13,2009-05-01
amritsar(pb),price falling,0.12,2009-06-01
amritsar(pb),demand rising,0.17,2009-07-01
amritsar(pb),demand rising,0.21,2009-08-01
amritsar(pb),high volatility,0.04,2009-09-01
amritsar(pb),demand rising,0.86,2009-10-01
amritsar(pb),high volatility,0.01,2009-11-01
amritsar(pb),price falling,0.13,2009-12-01
amritsar(pb),demand rising,0.05,2010-01-01
amritsar(pb),price falling,0.07,2010-02-01
amritsar(pb),price falling,0.39,2010-03-01
amritsar(pb),price falling,0.13,2010-04-01
amritsar(pb),price falling,0.23,2010-05-01
amritsar(pb),price falling,0.08,2010-06-01
amritsar(pb),demand rising,0.06,2010-07-01
amritsar(pb),demand rising,0.41,2010-08-01
amritsar(pb),demand rising,0.62,2010-09-01
amritsar(pb),demand rising,0.26,2010-10-01
amritsar(pb),demand rising,0.12,2010-11-01
amritsar(pb),demand rising,0.33,2010-12-01
amritsar(pb),demand rising,0.19,2011-01-01
amritsar(pb),price falling,0.61,2011-02-01
amritsar(pb),price falling,0.39,2011-03-01
amritsar(pb),price falling,0.06,2011-04-01
amritsar(pb),price falling,0.11,2011-05-01
amritsar(pb),price falling,0.18,2011-06-01
amritsar(pb),demand rising,0.44,2011-07-01
amritsar(pb),demand rising,0.38,2011-08-01
amritsar(pb),demand rising,0.23,2011-09-01
amritsar(pb),price falling,0.12,2011-10-01
amritsar(pb),price falling,0.09,2011-11-01
amritsar(pb),price falling,0.16,2011-12-01
amritsar(pb),price falling,0.12,2012-01-01
amritsar(pb),price falling,0.12,2012-02-01
amritsar(pb),price falling,0.08,2012-03-01
amritsar(pb),high volatility,0.05,2012-04-01
amritsar(pb),high volatility,0.0,2012-05-01
amritsar(pb),high volatility,0.02,2012-06-01
amritsar(pb),demand rising,0.08,2012-07-01
amritsar(pb),high volatility,0.03,2012-08-01
amritsar(pb),high volatility,0.0,2012-09-01
amritsar(pb),demand rising,0.12,2012-10-01
amritsar(pb),demand rising,0.34,2012-11-01
amritsar(pb),demand rising,0.18,2012-12-01
amritsar(pb),demand rising,0.34,2013-01-01
amritsar(pb),price falling,0.15,2013-02-01
amritsar(pb),price falling,0.17,2013-03-01
amritsar(pb),high volatility,0.03,2013-04-01
amritsar(pb),price falling,0.11,2013-05-01
amritsar(pb),demand rising,0.07,2013-06-01
amritsar(pb),demand rising,0.63,2013-07-01
amritsar(pb),demand rising,1.37,2013-09-01
amritsar(pb),price falling,0.13,2013-10-01
amritsar(pb),price falling,0.25,2013-11-01
amritsar(pb),price falling,0.47,2013-12-01
amritsar(pb),price falling,0.25,2014-01-01
amritsar(pb),price falling,0.25,2014-02-01
amritsar(pb),demand rising,0.13,2014-03-01
amritsar(pb),price falling,0.07,2014-04-01
amritsar(pb),demand rising,0.12,2014-05-01
amritsar(pb),demand rising,0.1,2014-06-01
amritsar(pb),demand rising,0.72,2014-07-01
amritsar(pb),price falling,0.16,2014-08-01
amritsar(pb),price falling,0.06,2014-09-01
amritsar(pb),high volatility,0.02,2014-10-01
amritsar(pb),high volatility,0.04,2014-11-01
amritsar(pb),demand rising,0.09,2014-12-01
amritsar(pb),price falling,0.16,2015-01-01
amritsar(pb),demand rising,0.22,2015-02-01
amritsar(pb),price falling,0.12,2015-03-01
amritsar(pb),price falling,0.15,2015-04-01
amritsar(pb),price falling,0.07,2015-05-01
amritsar(pb),demand rising,0.33,2015-06-01
amritsar(pb),demand rising,0.18,2015-07-01
amritsar(pb),demand rising,0.53,2015-08-01
amritsar(pb),demand rising,0.13,2015-09-01
amritsar(pb),price falling,0.23,2015-10-01
amritsar(pb),price falling,0.22,2015-11-01
amritsar(pb),price falling,0.25,2015-12-01
amritsar(pb),price falling,0.14,2016-01-01
amritsar(pb),price falling,0.25,2016-02-01
apple,high volatility,0.02,2015-03-11
apple,high volatility,0.02,2015-03-12
apple,high volatility,0.01,2015-03-18
apple,high volatility,0.01,2015-03-19
apple,uptrend,0.0,2015-04-13
apple,uptrend,0.0,2015-04-14
apple,uptrend,0.0,2015-04-15
apple,uptrend,0.0,2015-04-16
apple,uptrend,0.01,2015-04-17
apple,uptrend,0.02,2015-04-20
apple,uptrend,0.01,2015-04-21
apple,uptrend,0.01,2015-04-22
apple,uptrend,0.01,2015-04-23
apple,uptrend,0.0,2015-04-24
apple,high volatility,0.02,2015-04-27
apple,uptrend,0.02,2015-04-28
apple,uptrend,0.01,2015-04-29
apple,high volatility,0.03,2015-04-30
apple,high volatility,0.03,2015-05-01
apple,high volatility,0.0,2015-05-04
apple,high volatility,0.02,2015-05-05
apple,high volatility,0.01,2015-05-06
apple,uptrend,0.01,2015-05-18
apple,uptrend,0.0,2015-05-19
apple,uptrend,0.0,2015-05-20
apple,uptrend,0.01,2015-05-21
apple,uptrend,0.01,2015-05-22
apple,uptrend,0.02,2015-05-26
apple,uptrend,0.02,2015-05-27
apple,uptrend,0.0,2015-05-28
apple,uptrend,0.01,2015-05-29
apple,uptrend,0.0,2015-06-01
apple,uptrend,0.0,2015-06-02
apple,uptrend,0.0,2015-06-03
apple,uptrend,0.01,2015-06-04
apple,uptrend,0.01,2015-06-05
apple,uptrend,0.01,2015-06-08
apple,uptrend,0.0,2015-06-09
apple,uptrend,0.01,2015-06-10
apple,high volatility,0.02,2015-07-09
apple,high volatility,0.03,2015-07-10
apple,high volatility,0.02,2015-07-13
apple,high volatility,0.0,2015-07-14
apple,high volatility,0.01,2015-07-15
apple,high volatility,0.01,2015-07-16
apple,high volatility,0.01,2015-07-17
apple,high volatility,0.02,2015-07-20
apple,high volatility,0.01,2015-07-21
apple,high volatility,0.04,2015-07-22
apple,high volatility,0.0,2015-07-23
apple,high volatility,0.01,2015-07-24
apple,high volatility,0.01,2015-07-27
apple,high volatility,0.0,2015-07-28
apple,high volatility,0.0,2015-07-29
apple,high volatility,0.03,2015-08-04
apple,high volatility,0.01,2015-08-05
apple,high volatility,0.0,2015-08-06
apple,high volatility,0.0,2015-08-07
apple,high volatility,0.04,2015-08-10
apple,price falling,0.05,2015-08-11
apple,price falling,0.06,2015-08-21
apple,high volatility,0.02,2015-08-24
apple,high volatility,0.01,2015-08-25
apple,demand rising,0.06,2015-08-26
apple,high volatility,0.03,2015-08-27
apple,high volatility,0.0,2015-08-28
apple,high volatility,0.0,2015-08-31
apple,high volatility,0.04,2015-09-01
apple,high volatility,0.04,2015-09-02
apple,high volatility,0.02,2015-09-03
apple,high volatility,0.01,2015-09-04
apple,high volatility,0.03,2015-09-08
apple,high volatility,0.01,2015-09-14
apple,high volatility,0.01,2015-09-15
apple,high volatility,0.0,2015-09-16
apple,high volatility,0.02,2015-09-17
apple,uptrend,0.0,2015-09-18
apple,uptrend,0.02,2015-09-21
apple,uptrend,0.02,2015-09-22
apple,uptrend,0.01,2015-09-23
apple,uptrend,0.01,2015-09-24
apple,uptrend,0.0,2015-09-25
apple,uptrend,0.02,2015-09-28
apple,high volatility,0.03,2015-09-29
apple,high volatility,0.01,2015-09-30
apple,high volatility,0.01,2015-10-01
apple,high volatility,0.01,2015-10-02
apple,high volatility,0.03,2015-10-23
apple,high volatility,0.03,2015-10-26
apple,high volatility,0.01,2015-10-27
apple,high volatility,0.04,2015-10-28
apple,high volatility,0.01,2015-10-29
apple,high volatility,0.01,2015-10-30
apple,high volatility,0.01,2015-11-02
apple,high volatility,0.01,2015-11-03
apple,high volatility,0.0,2015-11-04
apple,uptrend,0.01,2015-11-05
apple,uptrend,0.0,2015-11-06
apple,uptrend,0.0,2015-11-09
apple,uptrend,0.03,2015-11-10
apple,high volatility,0.01,2015-11-11
apple,high volatility,0.0,2015-11-12
apple,high volatility,0.03,2015-11-13
apple,high volatility,0.02,2015-11-16
apple,high volatility,0.0,2015-11-17
apple,high volatility,0.01,2015-11-19
apple,high volatility,0.0,2015-11-20
apple,high volatility,0.01,2015-11-23
apple,high volatility,0.01,2015-11-24
apple,uptrend,0.01,2015-11-25
apple,uptrend,0.0,2015-11-27
apple,uptrend,0.0,2015-11-30
apple,uptrend,0.01,2015-12-01
apple,high volatility,0.03,2015-12-11
apple,high volatility,0.01,2015-12-14
apple,high volatility,0.02,2015-12-15
apple,high volatility,0.01,2015-12-16
apple,high volatility,0.02,2015-12-17
apple,high volatility,0.03,2015-12-18
apple,high volatility,0.01,2015-12-21
apple,high volatility,0.0,2015-12-22
apple,high volatility,0.03,2016-01-05
apple,high volatility,0.02,2016-01-06
apple,high volatility,0.04,2016-01-07
apple,high volatility,0.01,2016-01-08
apple,high volatility,0.02,2016-01-11
apple,high volatility,0.01,2016-01-12
apple,high volatility,0.03,2016-01-13
apple,demand rising,0.05,2016-01-22
apple,high volatility,0.01,2016-01-26
apple,price falling,0.07,2016-01-27
apple,high volatility,0.01,2016-01-28
apple,high volatility,0.03,2016-01-29
apple,high volatility,0.01,2016-02-01
apple,high volatility,0.02,2016-02-02
apple,high volatility,0.02,2016-02-03
apple,uptrend,0.01,2016-02-25
apple,uptrend,0.0,2016-02-29
apple,uptrend,0.04,2016-03-01
apple,high volatility,0.0,2016-03-02
apple,high volatility,0.01,2016-03-03
apple,high volatility,0.01,2016-03-04
apple,high volatility,0.01,2016-03-07
apple,uptrend,0.01,2016-03-08
apple,uptrend,0.0,2016-03-09
apple,uptrend,0.0,2016-03-10
apple,uptrend,0.01,2016-03-11
apple,uptrend,0.0,2016-03-14
apple,uptrend,0.02,2016-03-15
apple,uptrend,0.01,2016-03-16
apple,high volatility,0.0,2016-03-17
apple,high volatility,0.0,2016-03-18
apple,uptrend,0.0,2016-03-21
apple,uptrend,0.01,2016-03-22
apple,uptrend,0.01,2016-03-23
apple,uptrend,0.0,2016-03-24
apple,uptrend,0.0,2016-03-28
apple,uptrend,0.02,2016-03-29
apple,uptrend,0.02,2016-03-30
apple,uptrend,0.01,2016-03-31
apple,uptrend,0.01,2016-04-01
apple,high volatility,0.01,2016-04-04
apple,uptrend,0.01,2016-04-05
apple,uptrend,0.01,2016-04-06
apple,uptrend,0.02,2016-04-07
apple,uptrend,0.0,2016-04-08
apple,uptrend,0.0,2016-04-11
apple,uptrend,0.01,2016-04-12
apple,uptrend,0.01,2016-04-13
apple,uptrend,0.0,2016-04-14
apple,uptrend,0.02,2016-04-15
apple,uptrend,0.02,2016-04-18
apple,high volatility,0.01,2016-04-19
apple,high volatility,0.0,2016-04-20
apple,high volatility,0.01,2016-04-21
apple,high volatility,0.0,2016-04-22
apple,price falling,0.06,2016-04-27
apple,high volatility,0.03,2016-04-28
apple,high volatility,0.01,2016-04-29
apple,high volatility,0.0,2016-05-02
apple,high volatility,0.02,2016-05-03
apple,high volatility,0.01,2016-05-04
apple,high volatility,0.02,2016-05-25
apple,high volatility,0.01,2016-05-26
apple,high volatility,0.0,2016-05-27
apple,high volatility,0.0,2016-05-31
apple,uptrend,0.01,2016-06-01
apple,uptrend,0.01,2016-06-02
apple,uptrend,0.0,2016-06-03
apple,uptrend,0.01,2016-06-06
apple,uptrend,0.0,2016-06-07
apple,uptrend,0.0,2016-06-08
apple,uptrend,0.01,2016-06-09
apple,uptrend,0.01,2016-06-10
apple,uptrend,0.02,2016-06-13
apple,uptrend,0.0,2016-06-14
apple,uptrend,0.0,2016-06-15
apple,uptrend,0.0,2016-06-16
apple,uptrend,0.02,2016-06-17
apple,uptrend,0.0,2016-06-20
apple,uptrend,0.02,2016-07-14
apple,uptrend,0.0,2016-07-15
apple,uptrend,0.01,2016-07-18
apple,uptrend,0.0,2016-07-19
apple,uptrend,0.0,2016-07-20
apple,uptrend,0.01,2016-07-21
apple,uptrend,0.01,2016-07-22
apple,uptrend,0.01,2016-07-25
apple,uptrend,0.01,2016-07-26
apple,demand rising,0.06,2016-07-27
apple,high volatility,0.01,2016-07-28
apple,high volatility,0.0,2016-07-29
apple,high volatility,0.02,2016-08-01
apple,high volatility,0.01,2016-08-02
apple,high volatility,0.01,2016-08-03
apple,uptrend,0.0,2016-08-04
apple,uptrend,0.02,2016-08-05
apple,uptrend,0.01,2016-08-08
apple,uptrend,0.0,2016-08-09
apple,uptrend,0.01,2016-08-10
apple,uptrend,0.0,2016-08-11
apple,uptrend,0.0,2016-08-12
apple,uptrend,0.01,2016-08-15
apple,uptrend,0.0,2016-08-16
apple,uptrend,0.0,2016-08-17
apple,uptrend,0.0,2016-08-18
apple,uptrend,0.0,2016-08-19
apple,uptrend,0.01,2016-08-22
apple,uptrend,0.0,2016-08-23
apple,uptrend,0.01,2016-08-24
apple,uptrend,0.0,2016-08-25
apple,uptrend,0.01,2016-08-26
apple,uptrend,0.0,2016-08-29
apple,uptrend,0.01,2016-08-30
apple,uptrend,0.0,2016-08-31
apple,uptrend,0.01,2016-09-01
apple,uptrend,0.01,2016-09-02
apple,high volatility,0.04,2016-09-14
apple,high volatility,0.03,2016-09-15
apple,high volatility,0.01,2016-09-16
apple,high volatility,0.01,2016-09-19
apple,high volatility,0.0,2016-09-20
apple,high volatility,0.0,2016-09-21
apple,uptrend,0.01,2016-09-22
apple,uptrend,0.02,2016-09-23
apple,uptrend,0.0,2016-09-26
apple,uptrend,0.0,2016-09-27
apple,uptrend,0.01,2016-09-28
apple,uptrend,0.02,2016-09-29
apple,uptrend,0.01,2016-09-30
apple,uptrend,0.0,2016-10-03
apple,uptrend,0.0,2016-10-04
apple,uptrend,0.0,2016-10-05
apple,uptrend,0.01,2016-10-06
apple,uptrend,0.0,2016-10-07
apple,uptrend,0.02,2016-10-10
apple,uptrend,0.0,2016-10-11
apple,uptrend,0.01,2016-10-12
apple,uptrend,0.0,2016-10-13
apple,uptrend,0.01,2016-10-14
apple,uptrend,0.0,2016-10-17
apple,uptrend,0.0,2016-10-18
apple,uptrend,0.0,2016-10-19
apple,uptrend,0.0,2016-10-20
apple,uptrend,0.0,2016-10-21
apple,uptrend,0.01,2016-10-24
apple,uptrend,0.01,2016-10-25
apple,uptrend,0.02,2016-10-26
apple,uptrend,0.01,2016-10-27
apple,uptrend,0.01,2016-10-28
apple,uptrend,0.0,2016-10-31
apple,high volatility,0.02,2016-11-01
apple,high volatility,0.0,2016-11-02
apple,high volatility,0.01,2016-11-04
apple,high volatility,0.01,2016-11-15
apple,high volatility,0.03,2016-11-16
apple,high volatility,0.02,2016-11-21
apple,high volatility,0.0,2016-11-22
apple,uptrend,0.02,2016-12-09
apple,uptrend,0.01,2016-12-12
apple,high volatility,0.02,2016-12-13
apple,high volatility,0.0,2016-12-14
apple,uptrend,0.01,2016-12-15
apple,uptrend,0.0,2016-12-16
apple,uptrend,0.01,2016-12-19
apple,uptrend,0.0,2016-12-20
apple,uptrend,0.0,2016-12-21
apple,uptrend,0.01,2016-12-22
apple,uptrend,0.0,2016-12-23
apple,uptrend,0.01,2016-12-27
apple,uptrend,0.0,2016-12-28
apple,uptrend,0.0,2016-12-29
apple,uptrend,0.01,2016-12-30
apple,uptrend,0.0,2017-01-03
apple,uptrend,0.0,2017-01-04
apple,uptrend,0.01,2017-01-05
apple,uptrend,0.01,2017-01-06
apple,uptrend,0.01,2017-01-09
apple,uptrend,0.0,2017-01-10
apple,uptrend,0.01,2017-01-11
apple,uptrend,0.0,2017-01-12
apple,uptrend,0.0,2017-01-13
apple,uptrend,0.01,2017-01-17
apple,uptrend,0.0,2017-01-18
apple,uptrend,0.0,2017-01-19
apple,uptrend,0.0,2017-01-20
apple,uptrend,0.0,2017-01-23
apple,uptrend,0.0,2017-01-24
apple,uptrend,0.02,2017-01-25
apple,uptrend,0.0,2017-01-26
apple,uptrend,0.0,2017-01-27
apple,uptrend,0.0,2017-01-30
apple,uptrend,0.0,2017-01-31
apple,demand rising,0.06,2017-02-01
apple,high volatility,0.0,2017-02-02
apple,high volatility,0.0,2017-02-03
apple,high volatility,0.01,2017-02-06
apple,high volatility,0.01,2017-02-07
apple,high volatility,0.0,2017-02-08
apple,uptrend,0.0,2017-02-09
apple,uptrend,0.0,2017-02-10
apple,uptrend,0.01,2017-02-13
apple,uptrend,0.01,2017-02-14
apple,uptrend,0.0,2017-02-15
apple,uptrend,0.0,2017-02-16
ballia(up),price falling,0.2,2015-05-01
ballia(up),demand rising,0.06,2015-06-01
ballia(up),demand rising,0.2,2015-07-01
ballia(up),demand rising,1.22,2015-08-01
ballia(up),demand rising,0.08,2015-09-01
ballia(up),price falling,0.35,2015-11-01
ballia(up),price falling,0.51,2015-12-01
ballia(up),demand rising,0.06,2016-01-01
ballia(up),price falling,0.06,2016-02-01
bangalore,price falling,0.2,2004-02-01
bangalore,price falling,0.3,2004-03-01
bangalore,price falling,0.16,2004-04-01
bangalore,demand rising,0.21,2004-06-01
bangalore,high volatility,0.05,2004-07-01
bangalore,high volatility,0.05,2004-08-01
bangalore,price falling,0.29,2004-09-01
bangalore,demand rising,0.29,2004-10-01
bangalore,high volatility,0.02,2004-11-01
bangalore,high volatility,0.04,2004-12-01
bangalore,demand rising,0.1,2005-01-01
bangalore,price falling,0.07,2005-02-01
bangalore,price falling,0.18,2005-03-01
bangalore,high volatility,0.05,2005-04-01
bangalore,high volatility,0.0,2005-05-01
bangalore,high volatility,0.05,2005-06-01
bangalore,high volatility,0.04,2005-07-01
bangalore,demand rising,0.85,2005-08-01
bangalore,demand rising,0.08,2005-09-01
bangalore,demand rising,0.14,2005-10-01
bangalore,price falling,0.08,2005-11-01
bangalore,price falling,0.29,2005-12-01
bangalore,price falling,0.2,2006-01-01
bangalore,price falling,0.25,2006-02-01
bangalore,price falling,0.13,2006-03-01
bangalore,high volatility,0.01,2006-04-01
bangalore,price falling,0.08,2006-05-01
bangalore,demand rising,0.35,2006-06-01
bangalore,demand rising,0.09,2006-07-01
bangalore,high volatility,0.01,2006-08-01
bangalore,demand rising,0.08,2006-09-01
bangalore,high volatility,0.04,2006-10-01
bangalore,price falling,0.16,2006-11-01
bangalore,price falling,0.06,2006-12-01
bangalore,demand rising,1.41,2007-01-01
bangalore,demand rising,0.19,2007-02-01
bangalore,price falling,0.26,2007-03-01
bangalore,price falling,0.24,2007-04-01
bangalore,high volatility,0.03,2007-05-01
bangalore,demand rising,0.45,2007-06-01
bangalore,demand rising,0.12,2007-07-01
bangalore,demand rising,0.13,2007-08-01
bangalore,price falling,0.18,2007-09-01
bangalore,demand rising,0.08,2007-10-01
bangalore,price falling,0.22,2007-11-01
bangalore,price falling,0.21,2007-12-01
bangalore,price falling,0.26,2008-01-01
bangalore,high volatility,0.02,2008-02-01
bangalore,high volatility,0.02,2008-03-01
bangalore,price falling,0.15,2008-04-01
bangalore,demand rising,0.18,2008-05-01
bangalore,demand rising,0.06,2008-06-01
bangalore,demand rising,0.59,2008-07-01
bangalore,demand rising,0.2,2008-08-01
bangalore,price falling,0.27,2008-09-01
bangalore,price falling,0.11,2008-10-01
bangalore,demand rising,0.54,2008-11-01
bangalore,demand rising,0.09,2008-12-01
bangalore,demand rising,0.32,2009-01-01
bangalore,price falling,0.06,2009-02-01
bangalore,price falling,0.36,2009-03-01
bangalore,price falling,0.33,2009-04-01
bangalore,high volatility,0.03,2009-05-01
bangalore,demand rising,0.35,2009-06-01
bangalore,high volatility,0.03,2009-07-01
bangalore,high volatility,0.0,2009-08-01
bangalore,demand rising,0.1,2009-09-01
bangalore,demand rising,0.6,2009-10-01
bangalore,demand rising,0.13,2009-11-01
bangalore,high volatility,0.03,2009-12-01
bangalore,price falling,0.15,2010-01-01
bangalore,price falling,0.2,2010-02-01
bangalore,price falling,0.35,2010-03-01
bangalore,price falling,0.18,2010-04-01
bangalore,high volatility,0.03,2010-05-01
bangalore,demand rising,0.12,2010-06-01
bangalore,demand rising,0.09,2010-07-01
bangalore,demand rising,0.17,2010-08-01
bangalore,demand rising,0.43,2010-09-01
bangalore,demand rising,0.15,2010-10-01
bangalore,demand rising,0.3,2010-11-01
bangalore,demand rising,0.63,2010-12-01
bangalore,high volatility,0.03,2011-01-01
bangalore,price falling,0.57,2011-02-01
bangalore,price falling,0.42,2011-03-01
bangalore,price falling,0.06,2011-04-01
bangalore,high volatility,0.02,2011-05-01
bangalore,demand rising,0.28,2011-06-01
